Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2009,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,22.2000007629395
Philippines,PHL,2008,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,22.3700008392334
Philippines,PHL,2007,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,22.5900001525879
Philippines,PHL,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,22.9599990844727
Philippines,PHL,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,23.3400001525879
Philippines,PHL,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,23.7399997711182
Philippines,PHL,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,24.1299991607666
Philippines,PHL,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,24.6299991607666
Philippines,PHL,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,24.1700000762939
Philippines,PHL,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,23.7900009155273
Philippines,PHL,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,26.5100002288818
Philippines,PHL,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,25.5699996948242
Philippines,PHL,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,27.4400005340576
Philippines,PHL,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,30.6700000762939
Philippines,PHL,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,30.1200008392334
Philippines,PHL,1994,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,32.0099983215332
Philippines,PHL,1993,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,32.6699981689453
Philippines,PHL,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,32.25
Philippines,PHL,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,32.0299987792969
Philippines,PHL,2019,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.7000007629395
Philippines,PHL,2018,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,30.5499992370605
Philippines,PHL,2017,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,31.6800003051758
Philippines,PHL,2016,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,33.1300010681152
Philippines,PHL,2015,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,35.9199981689453
Philippines,PHL,2014,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,37.0999984741211
Philippines,PHL,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,38.0900001525879
Philippines,PHL,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,39.3600006103516
Philippines,PHL,2011,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,39.9500007629395
Philippines,PHL,2010,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,40.1199989318848
Philippines,PHL,2009,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,41.0699996948242
Philippines,PHL,2008,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,41.2900009155273
Philippines,PHL,2007,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,41.5999984741211
Philippines,PHL,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,42.3199996948242
Philippines,PHL,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,42.9300003051758
Philippines,PHL,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,43.439998626709
Philippines,PHL,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,44.0299987792969
Philippines,PHL,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,44.6800003051758
Philippines,PHL,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,44.9900016784668
Philippines,PHL,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.3199996948242
Philippines,PHL,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.4500007629395
Philippines,PHL,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.4900016784668
Philippines,PHL,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.9099998474121
Philippines,PHL,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.2900009155273
Philippines,PHL,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,51.5499992370605
Philippines,PHL,1994,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.0800018310547
Philippines,PHL,1993,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.6599998474121
Philippines,PHL,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,53.2200012207031
Philippines,PHL,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,52.7700004577637
Philippines,PHL,2019,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,22.8600006103516
Philippines,PHL,2018,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,24.2900009155273
Philippines,PHL,2017,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.4400005340576
Philippines,PHL,2016,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,26.8999996185303
Philippines,PHL,2015,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.1900005340576
Philippines,PHL,2014,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.4200000762939
Philippines,PHL,2013,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,31.0499992370605
Philippines,PHL,2012,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.1599998474121
Philippines,PHL,2011,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.6800003051758
Philippines,PHL,2010,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.9199981689453
Philippines,PHL,2009,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,33.7599983215332
Philippines,PHL,2008,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,34.0299987792969
Philippines,PHL,2007,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,34.2200012207031
Philippines,PHL,2006,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,34.810001373291
Philippines,PHL,2005,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.3899993896484
Philippines,PHL,2004,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.9700012207031
Philippines,PHL,2003,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,36.4199981689453
Philippines,PHL,2002,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37
Philippines,PHL,2001,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.0299987792969
Philippines,PHL,2000,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.1100006103516
Philippines,PHL,1999,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,38.8400001525879
Philippines,PHL,1998,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.8899993896484
Philippines,PHL,1997,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,39.5099983215332
Philippines,PHL,1996,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,42.8400001525879
Philippines,PHL,1995,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,43.4099998474121
Philippines,PHL,1994,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.0900001525879
Philippines,PHL,1993,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.689998626709
Philippines,PHL,1992,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.2700004577637
Philippines,PHL,1991,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,44.9099998474121
Philippines,PHL,2021,Rural population,SP.RUR.TOTL,58095301
Philippines,PHL,2020,Rural population,SP.RUR.TOTL,57630884
Philippines,PHL,2019,Rural population,SP.RUR.TOTL,57140716
Philippines,PHL,2018,Rural population,SP.RUR.TOTL,56624425
Philippines,PHL,2017,Rural population,SP.RUR.TOTL,56076098
Philippines,PHL,2016,Rural population,SP.RUR.TOTL,55486055
Philippines,PHL,2015,Rural population,SP.RUR.TOTL,54851130
Philippines,PHL,2014,Rural population,SP.RUR.TOTL,54183617
Philippines,PHL,2013,Rural population,SP.RUR.TOTL,53486547
Philippines,PHL,2012,Rural population,SP.RUR.TOTL,52774797
Philippines,PHL,2011,Rural population,SP.RUR.TOTL,52064651
Philippines,PHL,2010,Rural population,SP.RUR.TOTL,51369761
Philippines,PHL,2009,Rural population,SP.RUR.TOTL,50484932
Philippines,PHL,2008,Rural population,SP.RUR.TOTL,49582478
Philippines,PHL,2007,Rural population,SP.RUR.TOTL,48690225
Philippines,PHL,2006,Rural population,SP.RUR.TOTL,47789467
Philippines,PHL,2005,Rural population,SP.RUR.TOTL,46866522
Philippines,PHL,2004,Rural population,SP.RUR.TOTL,45917350
Philippines,PHL,2003,Rural population,SP.RUR.TOTL,44947726
Philippines,PHL,2002,Rural population,SP.RUR.TOTL,43965718
Philippines,PHL,2001,Rural population,SP.RUR.TOTL,42983513
Philippines,PHL,2000,Rural population,SP.RUR.TOTL,42010260
Philippines,PHL,1999,Rural population,SP.RUR.TOTL,41048084
Philippines,PHL,1998,Rural population,SP.RUR.TOTL,40095135
Philippines,PHL,1997,Rural population,SP.RUR.TOTL,39151854
Philippines,PHL,1996,Rural population,SP.RUR.TOTL,38217783
Philippines,PHL,1995,Rural population,SP.RUR.TOTL,37292616
Philippines,PHL,1994,Rural population,SP.RUR.TOTL,36377890
Philippines,PHL,1993,Rural population,SP.RUR.TOTL,35474573
Philippines,PHL,1992,Rural population,SP.RUR.TOTL,34580953
Philippines,PHL,1991,Rural population,SP.RUR.TOTL,33693856
Philippines,PHL,1990,Rural population,SP.RUR.TOTL,32813105
Philippines,PHL,1989,Rural population,SP.RUR.TOTL,32480229
Philippines,PHL,1988,Rural population,SP.RUR.TOTL,32229655
Philippines,PHL,1987,Rural population,SP.RUR.TOTL,31956083
Philippines,PHL,1986,Rural population,SP.RUR.TOTL,31662346
Philippines,PHL,1985,Rural population,SP.RUR.TOTL,31352437
Philippines,PHL,1984,Rural population,SP.RUR.TOTL,31027438
Philippines,PHL,1983,Rural population,SP.RUR.TOTL,30691119
Philippines,PHL,1982,Rural population,SP.RUR.TOTL,30342793
Philippines,PHL,1981,Rural population,SP.RUR.TOTL,29985384
Philippines,PHL,1980,Rural population,SP.RUR.TOTL,29619426
Philippines,PHL,1979,Rural population,SP.RUR.TOTL,29031684
Philippines,PHL,1978,Rural population,SP.RUR.TOTL,28411906
Philippines,PHL,1977,Rural population,SP.RUR.TOTL,27802845
Philippines,PHL,1976,Rural population,SP.RUR.TOTL,27201092
Philippines,PHL,1975,Rural population,SP.RUR.TOTL,26604532
Philippines,PHL,1974,Rural population,SP.RUR.TOTL,26070077
Philippines,PHL,1973,Rural population,SP.RUR.TOTL,25547030
Philippines,PHL,1972,Rural population,SP.RUR.TOTL,25024893
Philippines,PHL,1971,Rural population,SP.RUR.TOTL,24507615
Philippines,PHL,1970,Rural population,SP.RUR.TOTL,23995925
Philippines,PHL,1969,Rural population,SP.RUR.TOTL,23420926
Philippines,PHL,1968,Rural population,SP.RUR.TOTL,22844543
Philippines,PHL,1967,Rural population,SP.RUR.TOTL,22275987
Philippines,PHL,1966,Rural population,SP.RUR.TOTL,21709381
Philippines,PHL,1965,Rural population,SP.RUR.TOTL,21141202
Philippines,PHL,1964,Rural population,SP.RUR.TOTL,20569634
Philippines,PHL,1963,Rural population,SP.RUR.TOTL,19996375
Philippines,PHL,1962,Rural population,SP.RUR.TOTL,19425030
Philippines,PHL,1961,Rural population,SP.RUR.TOTL,18861993
Philippines,PHL,1960,Rural population,SP.RUR.TOTL,18310798
Philippines,PHL,2021,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.802617822620975
Philippines,PHL,2020,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.854167721331776
Philippines,PHL,2019,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.907649812439643
Philippines,PHL,2018,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.973076809327311
Philippines,PHL,2017,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.05779332132528
Philippines,PHL,2016,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.15089397698612
Philippines,PHL,2015,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.22441947695549
Philippines,PHL,2014,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.29484290431261
Philippines,PHL,2013,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.33964171284373
Philippines,PHL,2012,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.35475124088678
Philippines,PHL,2011,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.34365428524541
Philippines,PHL,2010,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.73747764267828
Philippines,PHL,2009,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.8037410331973
Philippines,PHL,2008,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.81592139326501
Philippines,PHL,2007,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.86730316890194
Philippines,PHL,2006,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.95016556342923
Philippines,PHL,2005,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.04605626458635
Philippines,PHL,2004,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.13428711928483
Philippines,PHL,2003,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.20899762238605
Philippines,PHL,2002,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.25935703049329
Philippines,PHL,2001,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.29027494004466
Philippines,PHL,2000,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.31697141424672
Philippines,PHL,1999,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.34891547655996
Philippines,PHL,1998,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.38072276193148
Philippines,PHL,1997,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.41468467871131
Philippines,PHL,1996,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.45055862641363
Philippines,PHL,1995,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.48341720786463
Philippines,PHL,1994,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.51449861793399
Philippines,PHL,1993,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.55131471699235
Philippines,PHL,1992,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.59875329612762
Philippines,PHL,1991,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.64875279198398
Philippines,PHL,1990,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.01964125158676
Philippines,PHL,1989,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.774457430393059
Philippines,PHL,1988,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.852443751956355
Philippines,PHL,1987,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.923440241964212
Philippines,PHL,1986,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.983615221318635
Philippines,PHL,1985,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.04200895127472
Philippines,PHL,1984,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.08985804371449
Philippines,PHL,1983,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.14143029807525
Philippines,PHL,1982,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.18489634325929
Philippines,PHL,1981,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.22796330879014
Philippines,PHL,1980,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.00426445434358
Philippines,PHL,1979,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.15795026414593
Philippines,PHL,1978,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.16699290789784
Philippines,PHL,1977,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.18812340349951
Philippines,PHL,1976,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.21755423397326
Philippines,PHL,1975,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.02933956876244
Philippines,PHL,1974,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.02671142959829
Philippines,PHL,1973,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.06500177636958
Philippines,PHL,1972,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.08871638840435
Philippines,PHL,1971,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.10998613187821
Philippines,PHL,1970,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.42541280214318
Philippines,PHL,1969,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.4917625805791
Philippines,PHL,1968,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.52029882982849
Philippines,PHL,1967,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.57648108621709
Philippines,PHL,1966,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.65206334166805
Philippines,PHL,1965,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.74079272563972
Philippines,PHL,1964,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.82649034780606
Philippines,PHL,1963,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.89885664721618
Philippines,PHL,1962,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.94134956489693
Philippines,PHL,1961,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.96580045267032
Philippines,PHL,2021,Rural population (% of total population),SP.RUR.TOTL.ZS,52.316
Philippines,PHL,2020,Rural population (% of total population),SP.RUR.TOTL.ZS,52.592
Philippines,PHL,2019,Rural population (% of total population),SP.RUR.TOTL.ZS,52.851
Philippines,PHL,2018,Rural population (% of total population),SP.RUR.TOTL.ZS,53.093
Philippines,PHL,2017,Rural population (% of total population),SP.RUR.TOTL.ZS,53.318
Philippines,PHL,2016,Rural population (% of total population),SP.RUR.TOTL.ZS,53.525
Philippines,PHL,2015,Rural population (% of total population),SP.RUR.TOTL.ZS,53.716
Philippines,PHL,2014,Rural population (% of total population),SP.RUR.TOTL.ZS,53.907
Philippines,PHL,2013,Rural population (% of total population),SP.RUR.TOTL.ZS,54.097
Philippines,PHL,2012,Rural population (% of total population),SP.RUR.TOTL.ZS,54.288
Philippines,PHL,2011,Rural population (% of total population),SP.RUR.TOTL.ZS,54.478
Philippines,PHL,2010,Rural population (% of total population),SP.RUR.TOTL.ZS,54.668
Philippines,PHL,2009,Rural population (% of total population),SP.RUR.TOTL.ZS,54.629
Philippines,PHL,2008,Rural population (% of total population),SP.RUR.TOTL.ZS,54.545
Philippines,PHL,2007,Rural population (% of total population),SP.RUR.TOTL.ZS,54.46
Philippines,PHL,2006,Rural population (% of total population),SP.RUR.TOTL.ZS,54.375
Philippines,PHL,2005,Rural population (% of total population),SP.RUR.TOTL.ZS,54.29
Philippines,PHL,2004,Rural population (% of total population),SP.RUR.TOTL.ZS,54.205
Philippines,PHL,2003,Rural population (% of total population),SP.RUR.TOTL.ZS,54.12
Philippines,PHL,2002,Rural population (% of total population),SP.RUR.TOTL.ZS,54.035
Philippines,PHL,2001,Rural population (% of total population),SP.RUR.TOTL.ZS,53.95
Philippines,PHL,2000,Rural population (% of total population),SP.RUR.TOTL.ZS,53.865
Philippines,PHL,1999,Rural population (% of total population),SP.RUR.TOTL.ZS,53.78
Philippines,PHL,1998,Rural population (% of total population),SP.RUR.TOTL.ZS,53.695
Philippines,PHL,1997,Rural population (% of total population),SP.RUR.TOTL.ZS,53.61
Philippines,PHL,1996,Rural population (% of total population),SP.RUR.TOTL.ZS,53.525
Philippines,PHL,1995,Rural population (% of total population),SP.RUR.TOTL.ZS,53.44
Philippines,PHL,1994,Rural population (% of total population),SP.RUR.TOTL.ZS,53.355
Philippines,PHL,1993,Rural population (% of total population),SP.RUR.TOTL.ZS,53.27
Philippines,PHL,1992,Rural population (% of total population),SP.RUR.TOTL.ZS,53.185
Philippines,PHL,1991,Rural population (% of total population),SP.RUR.TOTL.ZS,53.099
Philippines,PHL,1990,Rural population (% of total population),SP.RUR.TOTL.ZS,53.014
Philippines,PHL,1989,Rural population (% of total population),SP.RUR.TOTL.ZS,53.828
Philippines,PHL,1988,Rural population (% of total population),SP.RUR.TOTL.ZS,54.817
Philippines,PHL,1987,Rural population (% of total population),SP.RUR.TOTL.ZS,55.805
Philippines,PHL,1986,Rural population (% of total population),SP.RUR.TOTL.ZS,56.788
Philippines,PHL,1985,Rural population (% of total population),SP.RUR.TOTL.ZS,57.765
Philippines,PHL,1984,Rural population (% of total population),SP.RUR.TOTL.ZS,58.734
Philippines,PHL,1983,Rural population (% of total population),SP.RUR.TOTL.ZS,59.7
Philippines,PHL,1982,Rural population (% of total population),SP.RUR.TOTL.ZS,60.657
Philippines,PHL,1981,Rural population (% of total population),SP.RUR.TOTL.ZS,61.606
Philippines,PHL,1980,Rural population (% of total population),SP.RUR.TOTL.ZS,62.544
Philippines,PHL,1979,Rural population (% of total population),SP.RUR.TOTL.ZS,63.003
Philippines,PHL,1978,Rural population (% of total population),SP.RUR.TOTL.ZS,63.365
Philippines,PHL,1977,Rural population (% of total population),SP.RUR.TOTL.ZS,63.725
Philippines,PHL,1976,Rural population (% of total population),SP.RUR.TOTL.ZS,64.083
Philippines,PHL,1975,Rural population (% of total population),SP.RUR.TOTL.ZS,64.44
Philippines,PHL,1974,Rural population (% of total population),SP.RUR.TOTL.ZS,64.941
Philippines,PHL,1973,Rural population (% of total population),SP.RUR.TOTL.ZS,65.467
Philippines,PHL,1972,Rural population (% of total population),SP.RUR.TOTL.ZS,65.988
Philippines,PHL,1971,Rural population (% of total population),SP.RUR.TOTL.ZS,66.507
Philippines,PHL,1970,Rural population (% of total population),SP.RUR.TOTL.ZS,67.021
Philippines,PHL,1969,Rural population (% of total population),SP.RUR.TOTL.ZS,67.328
Philippines,PHL,1968,Rural population (% of total population),SP.RUR.TOTL.ZS,67.597
Philippines,PHL,1967,Rural population (% of total population),SP.RUR.TOTL.ZS,67.865
Philippines,PHL,1966,Rural population (% of total population),SP.RUR.TOTL.ZS,68.131
Philippines,PHL,1965,Rural population (% of total population),SP.RUR.TOTL.ZS,68.396
Philippines,PHL,1964,Rural population (% of total population),SP.RUR.TOTL.ZS,68.66
Philippines,PHL,1963,Rural population (% of total population),SP.RUR.TOTL.ZS,68.923
Philippines,PHL,1962,Rural population (% of total population),SP.RUR.TOTL.ZS,69.184
Philippines,PHL,1961,Rural population (% of total population),SP.RUR.TOTL.ZS,69.445
Philippines,PHL,1960,Rural population (% of total population),SP.RUR.TOTL.ZS,69.703
Philippines,PHL,2021,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.781106567054139
Philippines,PHL,2020,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.602637147429292
Philippines,PHL,2019,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.675799374631206
Philippines,PHL,2018,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.66346443507965
Philippines,PHL,2017,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.525904741699618
Philippines,PHL,2016,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.683389192183603
Philippines,PHL,2015,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.624281820884799
Philippines,PHL,2014,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.627714433652615
Philippines,PHL,2013,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.66077776954839
Philippines,PHL,2012,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.644636520023476
Philippines,PHL,2011,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.725914708616016
Philippines,PHL,2010,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.637989622519749
Philippines,PHL,2009,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.683762336868685
Philippines,PHL,2008,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.717426335483186
Philippines,PHL,2007,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.74683229269426
Philippines,PHL,2006,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.785730719556352
Philippines,PHL,2005,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.866396442595213
Philippines,PHL,2004,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.916895010752509
Philippines,PHL,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.950505456538022
Philippines,PHL,2002,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.991509299574486
Philippines,PHL,2001,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.18675238872001
Philippines,PHL,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.36590213816201
